Start Date,End Date,Portfolio name,Currency,Campaign Name,Country,Ad Group Name,Retailer,Targeting,Match Type,Impressions,Top-of-search Impression Share,Clicks,Click-Thru Rate (CTR),Cost Per Click (CPC),Spend,Total Advertising Cost of Sales (ACOS) ,Total Return on Advertising Spend (ROAS),7 Day Total Sales ,7 Day Total Orders (#),7 Day Total Units (#),7 Day Conversion Rate,7 Day Advertised SKU Units (#),7 Day Other SKU Units (#),7 Day Advertised SKU Sales ,7 Day Other SKU Sales 
"Feb 11, 2026","Feb 17, 2026",Cat And Hat Knitting,USD,cat knitting - SPM broad,United States,cat knitting - SPM broad,Amazon,kids knitting kit,PHRASE,716,24.2900%,10,1.3966%,$1.21,$12.14,22.4981%,4.44,$53.96,2,2,20.0000%,2,0,$53.96,$0.00
"Feb 11, 2026","Feb 17, 2026",Cat And Hat Knitting,USD,cat knitting - SPM broad,United States,cat knitting - SPM broad,Amazon,knitting for kids,PHRASE,307,22.2100%,9,2.9316%,$1.24,$11.19,48.6945%,2.05,$22.98,1,1,11.1111%,0,1,$0.00,$22.98
"Feb 11, 2026","Feb 17, 2026",Cat And Hat Knitting,USD,cat knitting - SPM broad,United States,cat knitting - SPM broad,Amazon,loom knitting for beginners,BROAD,437,3.3000%,15,3.4325%,$1.03,$15.51,67.4935%,1.48,$22.98,1,1,6.6667%,0,1,$0.00,$22.98
"Feb 11, 2026","Feb 17, 2026",Cat And Hat Knitting,USD,cat knitting - SPM knitting kit for beginners TOS,United States,cat knitting - SPM knitting kit for beginners TOS,Amazon,knitting kit for beginners,EXACT,118,0.4900%,1,0.8475%,$0.35,$0.35,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",Cat And Hat Knitting,USD,cat knitting - SPA auto,United States,cat knitting - SPA auto,Amazon,close-match,-,2716,0.1300%,25,0.9205%,$0.51,$12.67,12.1921%,8.20,$103.92,4,4,16.0000%,3,1,$80.94,$22.98
"Feb 15, 2026","Feb 15, 2026",Cat And Hat Knitting,USD,cat knitting - SPA auto,United States,cat knitting - SPA auto,Amazon,complements,-,0,,0,,$0.00,$0.00,,,$0.00,0,0,,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",Cat And Hat Knitting,USD,cat knitting - SPA auto,United States,cat knitting - SPA auto,Amazon,substitutes,-,8827,0.7600%,47,0.5325%,$0.37,$17.18,36.5843%,2.73,$46.96,2,2,4.2553%,1,1,$26.98,$19.98
"Feb 11, 2026","Feb 17, 2026",Cat And Hat Knitting,USD,cat knitting - SPM other root TOS,United States,cat knitting - SPM other root TOS,Amazon,knitting loom kit,EXACT,359,0.2800%,6,1.6713%,$0.42,$2.50,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",Cat And Hat Knitting,USD,cat knitting - SPM other root TOS,United States,cat knitting - SPM other root TOS,Amazon,knitting for kids,EXACT,170,0.0000%,1,0.5882%,$0.41,$0.41,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",Cat And Hat Knitting,USD,cat knitting - SPM other root TOS,United States,cat knitting - SPM other root TOS,Amazon,kids knitting loom kits ages 8-12,EXACT,6,13.3300%,0,0.0000%,$0.00,$0.00,,,$0.00,0,0,,0,0,$0.00,$0.00
"Feb 12, 2026","Feb 17, 2026",Cat And Hat Knitting,USD,cat knitting - SPM other root TOS,United States,cat knitting - SPM other root TOS,Amazon,knitting looms for beginners,EXACT,1,0.0000%,0,0.0000%,$0.00,$0.00,,,$0.00,0,0,,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",Cross And Embroidery Kits,USD,cross embroidery -  small kit SPM SK cross stitch kits for kids TOS,United States,cross embroidery - SPM cross stitch kits for kids TOS,Amazon,cross stitch kits for kids,EXACT,1953,3.6000%,25,1.2801%,$0.86,$21.56,21.1580%,4.73,$101.90,5,5,20.0000%,4,1,$79.92,$21.98
"Feb 11, 2026","Feb 17, 2026",Cross And Embroidery Kits,USD,cross embroidery - small kit SPA auto,United States,cross embroidery - SPA auto,Amazon,loose-match,-,1534,0.8200%,64,4.1721%,$0.51,$32.93,41.2037%,2.43,$79.92,4,4,6.2500%,3,1,$59.94,$19.98
"Feb 11, 2026","Feb 17, 2026",Cross And Embroidery Kits,USD,cross embroidery - small kit SPM MK cross stitch root TOS,United States,cross embroidery - SPM cross stitch root TOS,Amazon,kids cross stitch,EXACT,79,37.5000%,11,13.9241%,$0.73,$8.02,20.0701%,4.98,$39.96,2,2,18.1818%,1,1,$19.98,$19.98
"Feb 11, 2026","Feb 17, 2026",Cross And Embroidery Kits,USD,cross embroidery - small kit SPM MK cross stitch root TOS,United States,cross embroidery - SPM cross stitch root TOS,Amazon,cross stitch for kids 8-12,EXACT,114,41.1000%,3,2.6316%,$0.75,$2.24,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",Cross And Embroidery Kits,USD,cross embroidery - small kit SPM MK cross stitch root TOS,United States,cross embroidery - SPM cross stitch root TOS,Amazon,kids cross stitch kits age 5-8,EXACT,349,40.9100%,7,2.0057%,$0.86,$6.04,30.2302%,3.31,$19.98,1,1,14.2857%,1,0,$19.98,$0.00
"Feb 11, 2026","Feb 17, 2026",fairy family,USD,fairy sewing - SPM SK sewing for kids TOS,United States,fairy sewing - SPM sewing for kids TO,Amazon,sewing for kids,EXACT,1815,29.9900%,24,1.3223%,$1.02,$24.48,34.5080%,2.90,$70.94,3,3,12.5000%,2,1,$43.96,$26.98
"Feb 11, 2026","Feb 17, 2026",Embroidery for kids,USD,embroidery beginner - SPM MK needlepoint root TOS,United States,embroidery beginner - SPM MK needlepoint root TOS,Amazon,needlepoint kits for kids,EXACT,94,24.5200%,7,7.4468%,$0.59,$4.14,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",Embroidery for kids,USD,embroidery beginner - SPM MK needlepoint root TOS,United States,embroidery beginner - SPM MK needlepoint root TOS,Amazon,kids needlepoint kit,EXACT,714,28.9900%,7,0.9804%,$0.61,$4.29,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",Embroidery for kids,USD,embroidery beginner - SPM MK needlepoint root TOS,United States,embroidery beginner - SPM MK needlepoint root TOS,Amazon,beginner embroidery kits,EXACT,952,2.3600%,7,0.7353%,$0.70,$4.92,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",Embroidery for kids,USD,embroidery beginner - SPM MK needlepoint root TOS,United States,embroidery beginner - SPM MK needlepoint root TOS,Amazon,kids needlepoint kits for beginners,EXACT,6,20.8300%,0,0.0000%,$0.00,$0.00,,,$0.00,0,0,,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",Embroidery for kids,USD,embroidery beginner - SPM MK needlepoint root TOS,United States,embroidery beginner - SPM MK needlepoint root TOS,Amazon,needlepoint for kids,EXACT,72,26.2800%,2,2.7778%,$0.70,$1.40,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",No Portfolio,USD,bunny knitting - SPM knitting for kids TOS,United States,bunny knitting - SPM knitting for kids TOS,Amazon,knitting for kids,EXACT,147,8.5700%,3,2.0408%,$0.89,$2.67,11.6188%,8.61,$22.98,1,1,33.3333%,1,0,$22.98,$0.00
"Feb 15, 2026","Feb 16, 2026",Latch hook kits,USD,latch hook - SPM SK latch hook kits for beginners TOS,United States,latch hook - SPM SK latch hook kits for beginners TOS,Amazon,latch hook kits for beginners,EXACT,1,0.0000%,0,0.0000%,$0.00,$0.00,,,$0.00,0,0,,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",Latch hook kits,USD,latch hook - SPM MK latch hook kit root TOS,United States,latch hook - SPM MK latch hook kit root TOS,Amazon,latch hook kit clearance,EXACT,13,21.4300%,0,0.0000%,$0.00,$0.00,,,$0.00,0,0,,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",Latch hook kits,USD,latch hook - SPM MK latch hook kit root TOS,United States,latch hook - SPM MK latch hook kit root TOS,Amazon,latch hook kits for beginners,EXACT,60,10.1700%,2,3.3333%,$0.67,$1.33,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",Latch hook kits,USD,latch hook - SPM MK latch hook kit root TOS,United States,latch hook - SPM MK latch hook kit root TOS,Amazon,latch hook kits for adults beginners,EXACT,20,0.3800%,0,0.0000%,$0.00,$0.00,,,$0.00,0,0,,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 16, 2026",Latch hook kits,USD,latch hook - SPM SK beginner latch hook kits for kids TOS,United States,latch hook - SPM SK beginner latch hook kits for kids TOS,Amazon,beginner latch hook kits for kids,EXACT,14,35.7100%,0,0.0000%,$0.00,$0.00,,,$0.00,0,0,,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",Latch hook kits,USD,latch hook - SPM SK latch hook kits for kids TOS,United States,latch hook - SPM SK latch hook kits for kids TOS,Amazon,latch hook kits for kids,EXACT,2,0.2200%,0,0.0000%,$0.00,$0.00,,,$0.00,0,0,,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",fairy family,USD,fairy sewing - SPM SK sewing kit for kids ages 8-12  TOS,United States,fairy sewing - SPM SK sewing kit for kids ages 8-12  TOS,Amazon,sewing kit for kids ages 8-12,EXACT,504,0.0000%,4,0.7937%,$0.48,$1.92,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",fairy family,USD,fairy sewing - SPM MK broad,United States,fairy sewing - SPM MK broad,Amazon,kids sewing kits,PHRASE,14391,7.1200%,136,0.9450%,$1.03,$139.97,51.2711%,1.95,$273.00,11,12,8.0882%,8,4,$175.84,$97.16
"Feb 11, 2026","Feb 17, 2026",fairy family,USD,fairy sewing - SPM MK broad,United States,fairy sewing - SPM MK broad,Amazon,girls sewing kit,PHRASE,250,9.4700%,3,1.2000%,$1.03,$3.10,14.1037%,7.09,$21.98,1,1,33.3333%,1,0,$21.98,$0.00
"Feb 11, 2026","Feb 17, 2026",fairy family,USD,fairy sewing - SPM MK broad,United States,fairy sewing - SPM MK broad,Amazon,sewing kit for kids,BROAD,632,0.4100%,8,1.2658%,$1.23,$9.80,44.5860%,2.24,$21.98,1,1,12.5000%,1,0,$21.98,$0.00
"Feb 16, 2026","Feb 17, 2026",fairy family,USD,fairy sewing - SPM MK broad,United States,fairy sewing - SPM MK broad,Amazon,sewing kit for kids,PHRASE,23,0.0000%,0,0.0000%,$0.00,$0.00,,,$0.00,0,0,,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",fairy family,USD,fairy sewing - SPM MK broad,United States,fairy sewing - SPM MK broad,Amazon,sewing kits for kids,BROAD,10707,0.8800%,88,0.8219%,$1.00,$88.42,47.5786%,2.10,$185.84,8,8,9.0909%,6,2,$131.88,$53.96
"Feb 11, 2026","Feb 17, 2026",fairy family,USD,fairy sewing - SPM MK broad,United States,fairy sewing - SPM MK broad,Amazon,sewing kits for kids,PHRASE,26,0.0000%,0,0.0000%,$0.00,$0.00,,,$0.00,0,0,,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",fairy family,USD,fairy sewing - SPM MK broad,United States,fairy sewing - SPM MK broad,Amazon,sewing for kids,PHRASE,332,2.2300%,4,1.2048%,$0.94,$3.74,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",Cat And Hat Knitting,USD,cat knitting - SPM product targeting,United States,cat knitting - SPM product targeting,Amazon,"asin=""B0B8W4FK4Q""",-,3256,7.4500%,53,1.6278%,$0.84,$44.46,42.7829%,2.34,$103.92,4,4,7.5472%,3,1,$80.94,$22.98
"Feb 11, 2026","Feb 17, 2026",Cat And Hat Knitting,USD,cat knitting - SPM product targeting,United States,cat knitting - SPM product targeting,Amazon,"asin=""B004JIFCXO""",-,13,3.4500%,1,7.6923%,$0.51,$0.51,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",Cat And Hat Knitting,USD,cat knitting - SPM product targeting,United States,cat knitting - SPM product targeting,Amazon,"asin=""B0DKD2S3JT""",-,59,17.8200%,5,8.4746%,$0.56,$2.78,15.1251%,6.61,$18.38,1,1,20.0000%,0,1,$0.00,$18.38
"Feb 11, 2026","Feb 17, 2026",Latch Hook Pillow,USD,latch hook pillow - SPM product targeting,United States,latch hook pillow - SPM product targeting,Amazon,"asin=""B07CH4KDXD""",-,10,40.0000%,0,0.0000%,$0.00,$0.00,,,$0.00,0,0,,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",Latch Hook Pillow,USD,latch hook pillow - SPM product targeting,United States,latch hook pillow - SPM product targeting,Amazon,"asin=""B06XRRN4VL""",-,5993,17.5400%,90,1.5018%,$0.96,$86.56,69.3034%,1.44,$124.90,5,5,5.5556%,4,1,$99.92,$24.98
"Feb 11, 2026","Feb 17, 2026",Latch Hook Pillow,USD,latch hook pillow - SPM product targeting,United States,latch hook pillow - SPM product targeting,Amazon,"asin=""B0CX9H8YGR""",-,2821,11.6600%,33,1.1698%,$1.04,$34.25,68.5548%,1.46,$49.96,2,2,6.0606%,2,0,$49.96,$0.00
"Feb 11, 2026","Feb 17, 2026",Latch Hook Pillow,USD,latch hook pillow - SPM product targeting,United States,latch hook pillow - SPM product targeting,Amazon,"asin=""B07LC47M8F""",-,65,10.3700%,2,3.0769%,$1.22,$2.44,9.7678%,10.24,$24.98,1,1,50.0000%,1,0,$24.98,$0.00
"Feb 11, 2026","Feb 17, 2026",Embroidery for kids,USD,embroidery beginners - SPM SK embroidery kit for beginners TOS,United States,embroidery beginners - SPM SK embroidery kit for beginners TOS,Amazon,embroidery kit for kids,EXACT,1055,39.9600%,51,4.8341%,$0.98,$50.23,49.7721%,2.01,$100.92,4,4,7.8431%,2,2,$53.96,$46.96
"Feb 11, 2026","Feb 17, 2026",Dessert Family,USD,dessert sewing - SPM SK sewing for kids TOS,United States,dessert sewing - SPM SK sewing for kids TOS,Amazon,sewing for kids,EXACT,2235,9.1200%,28,1.2528%,$0.53,$14.90,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",Dessert Family,USD,dessert sewing - SPM MK broad sewing kit root,United States,dessert sewing - SPM MK broad sewing kit root,Amazon,kids sewing kit,PHRASE,51,0.7500%,3,5.8824%,$1.38,$4.14,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",Dessert Family,USD,dessert sewing - SPM MK broad sewing kit root,United States,dessert sewing - SPM MK broad sewing kit root,Amazon,felt sewing kits,BROAD,250,0.0100%,3,1.2000%,$0.73,$2.19,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",Dessert Family,USD,dessert sewing - SPM MK broad sewing kit root,United States,dessert sewing - SPM MK broad sewing kit root,Amazon,sewing kit for kids,PHRASE,276,0.7100%,7,2.5362%,$1.25,$8.74,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",Dessert Family,USD,dessert sewing - SPM MK broad sewing kit root,United States,dessert sewing - SPM MK broad sewing kit root,Amazon,girls sewing kit,BROAD,175,0.0800%,4,2.2857%,$0.97,$3.87,16.8407%,5.94,$22.98,1,1,25.0000%,1,0,$22.98,$0.00
"Feb 11, 2026","Feb 17, 2026",Dessert Family,USD,dessert sewing - SPM SK beginner sewing kit for kids TOS,United States,dessert sewing - SPM SK beginner sewing kit for kids TOS,Amazon,beginner sewing kit for kids,EXACT,784,19.5300%,14,1.7857%,$1.31,$18.31,39.8390%,2.51,$45.96,2,2,14.2857%,2,0,$45.96,$0.00
"Feb 11, 2026","Feb 17, 2026",4 Flowers embroidery,USD,4 flowers - SPM SK embroidery starter kit beginner TOS,United States,4 flowers - SPM SK embroidery starter kit beginner TOS,Amazon,embroidery starter kit beginner,EXACT,442,28.2000%,10,2.2624%,$1.19,$11.89,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",Needlepoint,USD,needlepoint - SPM SK needlepoint kits for beginners TOS,United States,needlepoint - SPM SK needlepoint kits for beginners TOS,Amazon,needlepoint kits for beginners,EXACT,2245,4.4300%,30,1.3363%,$0.43,$12.95,72.0245%,1.39,$17.98,1,1,3.3333%,1,0,$17.98,$0.00
"Feb 11, 2026","Feb 17, 2026",Needlepoint,USD,needlepoint - SPA auto TOS,United States,needlepoint - SPA auto TOS,Amazon,close-match,-,2082,0.1200%,15,0.7205%,$0.48,$7.24,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",Needlepoint,USD,needlepoint - SPA auto TOS,United States,needlepoint - SPA auto TOS,Amazon,loose-match,-,5046,0.1900%,58,1.1494%,$0.47,$27.17,30.2225%,3.31,$89.90,4,5,6.8966%,2,3,$35.96,$53.94
"Feb 12, 2026","Feb 17, 2026",Needlepoint,USD,needlepoint - SPA auto TOS,United States,needlepoint - SPA auto TOS,Amazon,complements,-,48,0.0000%,0,0.0000%,$0.00,$0.00,,,$0.00,0,0,,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",Needlepoint,USD,needlepoint - SPA auto TOS,United States,needlepoint - SPA auto TOS,Amazon,substitutes,-,546,0.0000%,3,0.5495%,$0.35,$1.05,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",Needlepoint,USD,needlepoint - SPM SK needlepoint kit for kids TOS,United States,needlepoint - SPM SK needlepoint kit for kids TOS,Amazon,needlepoint kit for kids,EXACT,365,22.3500%,4,1.0959%,$0.54,$2.15,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",Needlepoint,USD,needlepoint - SPM SK kids needlepoint kit TOS,United States,needlepoint - SPM SK kids needlepoint kit TOS,Amazon,kids needlepoint kit,EXACT,548,23.9900%,11,2.0073%,$0.60,$6.58,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",Needlepoint,USD,needlepoint - SPM MK broad and phrase TOS,United States,needlepoint - SPM MK broad and phrase TOS,Amazon,kids needlepoint,BROAD,744,1.3200%,11,1.4785%,$1.06,$11.61,10.1949%,9.81,$113.88,5,6,45.4545%,2,4,$35.96,$77.92
"Feb 11, 2026","Feb 17, 2026",Needlepoint,USD,needlepoint - SPM MK broad and phrase TOS,United States,needlepoint - SPM MK broad and phrase TOS,Amazon,kids needlepoint,PHRASE,4,0.0000%,0,0.0000%,$0.00,$0.00,,,$0.00,0,0,,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",Needlepoint,USD,needlepoint - SPM MK broad and phrase TOS,United States,needlepoint - SPM MK broad and phrase TOS,Amazon,needlepoint kit for kids,BROAD,335,0.1800%,3,0.8955%,$1.03,$3.10,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",Needlepoint,USD,needlepoint - SPM MK broad and phrase TOS,United States,needlepoint - SPM MK broad and phrase TOS,Amazon,needlepoint kit,BROAD,3260,1.8800%,65,1.9939%,$0.65,$41.94,77.7531%,1.29,$53.94,3,3,4.6154%,2,1,$35.96,$17.98
"Feb 11, 2026","Feb 17, 2026",Needlepoint,USD,needlepoint - SPM MK broad and phrase TOS,United States,needlepoint - SPM MK broad and phrase TOS,Amazon,needlepoint kits,BROAD,1202,1.6200%,19,1.5807%,$0.75,$14.16,78.7542%,1.27,$17.98,1,1,5.2632%,1,0,$17.98,$0.00
"Feb 13, 2026","Feb 13, 2026",Needlepoint,USD,needlepoint - SPM MK broad and phrase TOS,United States,needlepoint - SPM MK broad and phrase TOS,Amazon,needlepoint kits,PHRASE,1,0.9400%,0,0.0000%,$0.00,$0.00,,,$0.00,0,0,,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",biggie beads,USD,biggie beads - SPM SK 10mm fuse beads TOS,United States,biggie beads - SPM SK 10mm fuse beads TOS,Amazon,10mm fuse beads,EXACT,189,17.3900%,3,1.5873%,$0.94,$2.82,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",biggie beads,USD,biggie beads - SPM MK broad TOS,United States,biggie beads - SPM MK broad TOS,Amazon,biggie beads,BROAD,184,0.0400%,1,0.5435%,$0.89,$0.89,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",biggie beads,USD,biggie beads - SPM MK broad TOS,United States,biggie beads - SPM MK broad TOS,Amazon,biggie beads,PHRASE,205,28.3000%,9,4.3902%,$1.38,$12.41,24.8399%,4.03,$49.96,2,2,22.2222%,2,0,$49.96,$0.00
"Feb 11, 2026","Feb 17, 2026",biggie beads,USD,biggie beads - SPM MK broad TOS,United States,biggie beads - SPM MK broad TOS,Amazon,10mm fuse beads,BROAD,118,22.9400%,6,5.0847%,$1.41,$8.48,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",biggie beads,USD,biggie beads - SPM MK broad TOS,United States,biggie beads - SPM MK broad TOS,Amazon,10mm fuse beads,PHRASE,217,28.2100%,4,1.8433%,$1.60,$6.39,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",biggie beads,USD,biggie beads - SPM MK broad TOS,United States,biggie beads - SPM MK broad TOS,Amazon,perler beads biggie,BROAD,544,0.3500%,10,1.8382%,$1.05,$10.49,20.9968%,4.76,$49.96,2,2,20.0000%,2,0,$49.96,$0.00
"Feb 13, 2026","Feb 15, 2026",biggie beads,USD,biggie beads - SPM MK broad TOS,United States,biggie beads - SPM MK broad TOS,Amazon,biggie fuse beads,BROAD,3,60.0000%,0,0.0000%,$0.00,$0.00,,,$0.00,0,0,,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",biggie beads,USD,biggie beads - SPM MK broad TOS,United States,biggie beads - SPM MK broad TOS,Amazon,10mm bead,BROAD,304,9.7000%,3,0.9868%,$1.43,$4.29,8.5869%,11.65,$49.96,2,2,66.6667%,2,0,$49.96,$0.00
"Feb 11, 2026","Feb 17, 2026",biggie beads,USD,biggie beads - SPM MK broad TOS,United States,biggie beads - SPM MK broad TOS,Amazon,large fuse bead,BROAD,821,4.1500%,10,1.2180%,$1.74,$17.42,34.8679%,2.87,$49.96,2,2,20.0000%,2,0,$49.96,$0.00
"Feb 11, 2026","Feb 17, 2026",biggie beads,USD,biggie beads - SPM MK broad TOS,United States,biggie beads - SPM MK broad TOS,Amazon,large fuse bead,PHRASE,92,23.8900%,6,6.5217%,$0.94,$5.63,11.2690%,8.87,$49.96,2,2,33.3333%,2,0,$49.96,$0.00
"Feb 11, 2026","Feb 17, 2026",biggie beads,USD,biggie beads - SPM MK broad TOS,United States,biggie beads - SPM MK broad TOS,Amazon,large perler bead,BROAD,5619,0.6000%,30,0.5339%,$1.14,$34.32,22.8983%,4.37,$149.88,6,6,20.0000%,6,0,$149.88,$0.00
"Feb 11, 2026","Feb 17, 2026",biggie beads,USD,biggie beads - SPM MK broad TOS,United States,biggie beads - SPM MK broad TOS,Amazon,large perler bead,PHRASE,614,9.4800%,4,0.6515%,$0.67,$2.66,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",fuse beads,USD,mini fuse beads - SPM SK fuse bead kit TOS,United States,mini fuse beads - SPM SK fuse bead kit TOS,Amazon,fuse bead kit,EXACT,14767,22.1800%,99,0.6704%,$1.04,$102.48,50.7679%,1.97,$201.86,6,6,6.0606%,4,2,$131.92,$69.94
"Feb 11, 2026","Feb 17, 2026",Cat And Hat Knitting,USD,cat knitting - SPM SK loom kit for kids TOS,United States,cat knitting - SPM SK loom kit for kids TOS,Amazon,loom kit for kids,EXACT,151,2.7400%,3,1.9868%,$0.82,$2.45,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",Cat And Hat Knitting,USD,cat knitting - SPM SK loom animals kit for kids TOS,United States,cat knitting - SPM SK loom animals kit for kids TOS,Amazon,loom animals kit for kids,EXACT,36,37.7800%,1,2.7778%,$1.21,$1.21,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",.Catch All Auto,USD,catch all - auto - 0.19 incrumentum,United States,catch all - auto - 0.19 incrumentum,Amazon,close-match,-,9266,0.0000%,108,1.1656%,$0.18,$19.46,17.4843%,5.72,$111.30,4,4,3.7037%,4,0,$111.30,$0.00
"Feb 11, 2026","Feb 17, 2026",.Catch All Auto,USD,catch all - auto - 0.19 incrumentum,United States,catch all - auto - 0.19 incrumentum,Amazon,loose-match,-,32319,0.0100%,298,0.9221%,$0.17,$51.83,24.0176%,4.16,$215.80,10,10,3.3557%,8,2,$177.84,$37.96
"Feb 11, 2026","Feb 17, 2026",.Catch All Auto,USD,catch all - auto - 0.19 incrumentum,United States,catch all - auto - 0.19 incrumentum,Amazon,complements,-,637,0.0000%,6,0.9419%,$0.19,$1.14,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",.Catch All Auto,USD,catch all - auto - 0.19 incrumentum,United States,catch all - auto - 0.19 incrumentum,Amazon,substitutes,-,71824,0.0000%,333,0.4636%,$0.17,$56.31,21.4318%,4.67,$262.74,12,13,3.6036%,11,2,$222.78,$39.96
"Feb 11, 2026","Feb 17, 2026",.Catch All Auto,USD,Catch All - Auto - 0.15 - incrementum,United States,Catch All - Auto - 0.15 - incrementum,Amazon,close-match,-,448,0.0000%,3,0.6696%,$0.15,$0.45,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",.Catch All Auto,USD,Catch All - Auto - 0.15 - incrementum,United States,Catch All - Auto - 0.15 - incrementum,Amazon,loose-match,-,3282,0.0000%,26,0.7922%,$0.12,$3.20,3.9053%,25.61,$81.94,3,3,11.5385%,1,2,$21.98,$59.96
"Feb 11, 2026","Feb 17, 2026",.Catch All Auto,USD,Catch All - Auto - 0.15 - incrementum,United States,Catch All - Auto - 0.15 - incrementum,Amazon,complements,-,1551,0.0000%,10,0.6447%,$0.09,$0.87,3.9581%,25.26,$21.98,1,1,10.0000%,1,0,$21.98,$0.00
"Feb 11, 2026","Feb 17, 2026",.Catch All Auto,USD,Catch All - Auto - 0.15 - incrementum,United States,Catch All - Auto - 0.15 - incrementum,Amazon,substitutes,-,507,0.0000%,2,0.3945%,$0.15,$0.30,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",Cross stitch backpack charms,USD,cross girl - SPM MK more general adult root TOS,United States,cross girl - SPM MK more general adult root TOS,Amazon,cross stitch patterns,EXACT,593,11.8900%,8,1.3491%,$0.93,$7.43,37.1872%,2.69,$19.98,1,1,12.5000%,1,0,$19.98,$0.00
