Start Date,End Date,Portfolio name,Currency,Campaign Name,Ad Group Name,Retailer,Country,Targeting,Match Type,Customer Search Term,Impressions,Clicks,Click-Thru Rate (CTR),Cost Per Click (CPC),Spend,7 Day Total Sales ,Total Advertising Cost of Sales (ACOS) ,Total Return on Advertising Spend (ROAS),7 Day Total Orders (#),7 Day Total Units (#),7 Day Conversion Rate,7 Day Advertised SKU Units (#),7 Day Other SKU Units (#),7 Day Advertised SKU Sales ,7 Day Other SKU Sales 
"Feb 14, 2026","Feb 14, 2026",.Catch All Auto,USD,Catch All - Auto - 0.29 - Incrementum,Catch All - Auto - 0.29 - Incrementum,Amazon,United States,loose-match,-,embroidery for kids,2,1,50.0000%,$0.33,$0.33,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 12, 2026","Feb 12, 2026",Cross stitch backpack charms,USD,B08DDJCQKF Cross stitch girl broad 2,Ad Group BROAD Match,Amazon,United States,beginner cross stitch kits for kids,BROAD,embroidery for kids,53,2,3.7736%,$0.63,$1.26,$19.98,6.3063%,15.86,1,1,50.0000%,1,0,$19.98,$0.00
"Feb 15, 2026","Feb 16, 2026",Cross stitch backpack charms,USD,B08DDJCQKF Cross girl - auto,Cross girl - auto,Amazon,United States,close-match,-,embroidery for kids,9,2,22.2222%,$0.93,$1.85,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 17, 2026","Feb 17, 2026",.Catch All Auto,USD,CATCH ALL NGO - OLD,CATCH ALL NGO,Amazon,United States,loose-match,-,embroidery for kids,13,1,7.6923%,$0.62,$0.62,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 11, 2026",Embroidery for kids,USD,embroidery beginner - manual - product targeting,embroidery beginner - manual - product targeting,Amazon,United States,"asin=""B08TC7423N""",-,embroidery for kids,4,1,25.0000%,$0.86,$0.86,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 12, 2026","Feb 12, 2026",.Catch All Auto,USD,CATCH ALL NGO - OLD,CATCH ALL NGO,Amazon,United States,loose-match,-,embroidery for kids ages 8-12,1,1,100.0000%,$0.62,$0.62,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 15, 2026","Feb 15, 2026",Cross stitch backpack charms,USD,B08DDJCQKF Cross stitch girl broad 2,Ad Group BROAD Match,Amazon,United States,kids cross stitch,BROAD,embroidery for toddlers,1,1,100.0000%,$1.05,$1.05,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 17, 2026","Feb 17, 2026",.Catch All Auto,USD,CATCH ALL NGO - OLD,CATCH ALL NGO,Amazon,United States,loose-match,-,embroidery gifts to make,1,1,100.0000%,$0.62,$0.62,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 13, 2026","Feb 13, 2026",.Catch All Auto,USD,CATCH ALL NGO - OLD,CATCH ALL NGO,Amazon,United States,loose-match,-,embroidery hoops 6 inch,1,1,100.0000%,$0.37,$0.37,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 16, 2026","Feb 16, 2026",.Catch All Auto,USD,Catch All - Auto - 0.39 - Incrementum,Catch All - Auto - 0.39 - Incrementum,Amazon,United States,substitutes,-,embroidery inspiration,3,1,33.3333%,$0.14,$0.14,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 15, 2026","Feb 15, 2026",Cross stitch backpack charms,USD,B08DDJCQKF Cross girl - auto,Cross girl - auto,Amazon,United States,close-match,-,embroidery kids,2,1,50.0000%,$1.11,$1.11,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 16, 2026","Feb 16, 2026",.Catch All Auto,USD,Catch All - Auto - 0.39 - Incrementum,Catch All - Auto - 0.39 - Incrementum,Amazon,United States,close-match,-,embroidery kids beginner,2,1,50.0000%,$0.31,$0.31,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 16, 2026","Feb 16, 2026",Cross stitch backpack charms,USD,B08DDJCQKF Cross stitch girl broad 2,Ad Group BROAD Match,Amazon,United States,kids embroidery kit,BROAD,embroidery kids kit,2,1,50.0000%,$1.27,$1.27,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 16, 2026","Feb 16, 2026",Shield All,USD,shield product - cross stitch kits,,,United States,"asin=""B08DDJCQKF""",-,embroidery kids kit,1,1,100.0000%,$0.80,$0.80,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 16, 2026","Feb 16, 2026",Embroidery for kids,USD,B09X55KL2C 10 embroidery LOW BID AUTO low bid,10 embroidery LOW BID AUTO low bid,Amazon,United States,substitutes,-,embroidery kit,2,1,50.0000%,$0.20,$0.20,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 13, 2026","Feb 13, 2026",Cross And Embroidery Kits,USD,cross embroidery - small kit SPM broad and phrase,cross embroidery - SPM broad and phrase,Amazon,United States,kids needlepoint,BROAD,embroidery kit 6 year old for pillows,1,1,100.0000%,$0.71,$0.71,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 12, 2026","Feb 13, 2026",Embroidery for kids,USD,embroidery beginner - manual - product targeting,embroidery beginner - manual - product targeting,Amazon,United States,"asin=""B08TC7423N""",-,embroidery kit beginner teen,4,2,50.0000%,$0.88,$1.76,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 14, 2026","Feb 16, 2026",.Catch All Auto,USD,Catch All - Auto - 0.29 - Incrementum,Catch All - Auto - 0.29 - Incrementum,Amazon,United States,substitutes,-,embroidery kit boys,3,2,66.6667%,$0.37,$0.74,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 12, 2026","Feb 12, 2026",Embroidery for kids,USD,B09X55KL2C 10 embroidery LOW BID AUTO low bid,10 embroidery LOW BID AUTO low bid,Amazon,United States,loose-match,-,embroidery kit design book,1,1,100.0000%,$0.05,$0.05,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 12, 2026","Feb 12, 2026",.Catch All Auto,USD,CATCH ALL NGO - OLD,CATCH ALL NGO,Amazon,United States,loose-match,-,embroidery kit easy,1,1,100.0000%,$0.37,$0.37,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 12, 2026","Feb 12, 2026",Cross stitch backpack charms,USD,B08DDJCQKF Cross stitch girl broad 2,Ad Group BROAD Match,Amazon,United States,kids cross stitch,BROAD,embroidery kit fo lt kids,1,1,100.0000%,$1.18,$1.18,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 15, 2026","Feb 15, 2026",Cross And Embroidery Kits,USD,cross embroidery - small kit SPM broad and phrase,cross embroidery - SPM broad and phrase,Amazon,United States,kids embroidery kit,BROAD,embroidery kit for 6 year old girl,1,1,100.0000%,$0.68,$0.68,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 11, 2026",.Catch All Auto,USD,Catch All - Auto - 0.29 - Incrementum,Catch All - Auto - 0.29 - Incrementum,Amazon,United States,loose-match,-,embroidery kit for beginner ten year old kids cats,1,1,100.0000%,$0.33,$0.33,$19.98,1.6517%,60.55,1,1,100.0000%,0,1,$0.00,$19.98
"Feb 11, 2026","Feb 17, 2026",.Catch All Auto,USD,Catch All - Auto - 0.49 - Incrementum,Catch All - Auto - 0.49 - Incrementum,Amazon,United States,close-match,-,embroidery kit for beginners,26,4,15.3846%,$0.33,$1.32,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 12, 2026","Feb 15, 2026",Cross stitch backpack charms,USD,B08DDJCQKF Cross girl - auto,Cross girl - auto,Amazon,United States,close-match,-,embroidery kit for beginners,15,3,20.0000%,$1.08,$3.25,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 12, 2026","Feb 15, 2026",Embroidery for kids,USD,B09X55KL2C 10 Embroidery kit - SP - EXACT,10 Embroidery kit - SP - EXACT Ad Group,Amazon,United States,embroidery kit for beginners,EXACT,embroidery kit for beginners,34,3,8.8235%,$0.92,$2.76,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 11, 2026",.Catch All Auto,USD,Catch All - Auto - 0.29 - Incrementum,Catch All - Auto - 0.29 - Incrementum,Amazon,United States,substitutes,-,embroidery kit for beginners cats,1,1,100.0000%,$0.17,$0.17,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 14, 2026","Feb 14, 2026",4 Flowers embroidery,USD,SO | Embroidery Kit | B0DC69M3YD | SPM | PT | 4 flowers,4 flowers - manual - product targeting,Amazon,United States,"asin=""B0C8F87C6Y""",-,embroidery kit for beginners in spanish,2,2,100.0000%,$0.86,$1.72,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",Cross stitch backpack charms,USD,B08DDJCQKF Cross stitch girl broad,Ad Group BROAD Match,Amazon,United States,beginner cross stitch,BROAD,embroidery kit for beginners kids,54,3,5.5556%,$0.69,$2.07,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",Cross stitch backpack charms,USD,B08DDJCQKF Cross girl - auto,Cross girl - auto,Amazon,United States,close-match,-,embroidery kit for beginners kids,12,4,33.3333%,$1.09,$4.37,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 16, 2026","Feb 16, 2026",.Catch All Auto,USD,CATCH ALL NGO - OLD,CATCH ALL NGO,Amazon,United States,loose-match,-,embroidery kit for beginners kids,21,1,4.7619%,$0.44,$0.44,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 13, 2026","Feb 15, 2026",Embroidery for kids,USD,embroidery beginner - manual - product targeting,embroidery beginner - manual - product targeting,Amazon,United States,"asin=""B087DYHMZ2""",-,embroidery kit for beginners kids,6,3,50.0000%,$0.93,$2.80,$26.98,10.3781%,9.64,1,1,33.3333%,1,0,$26.98,$0.00
"Feb 13, 2026","Feb 13, 2026",Cross And Embroidery Kits,USD,cross embroidery - small kit SPM broad and phrase,cross embroidery - SPM broad and phrase,Amazon,United States,embroidery kit for kids,BROAD,embroidery kit for beginners kids,2,1,50.0000%,$0.68,$0.68,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 14, 2026","Feb 14, 2026",Embroidery for kids,USD,embroidery beginner - manual - product targeting,embroidery beginner - manual - product targeting,Amazon,United States,"asin=""B08TC7423N""",-,embroidery kit for beginners on cards,1,1,100.0000%,$0.84,$0.84,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 13, 2026","Feb 13, 2026",.Catch All Auto,USD,Catch All - Auto - 0.29 - Incrementum,Catch All - Auto - 0.29 - Incrementum,Amazon,United States,substitutes,-,embroidery kit for boys,4,1,25.0000%,$0.37,$0.37,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 11, 2026",.Catch All Auto,USD,Catch All - Auto - 0.29 - Incrementum,Catch All - Auto - 0.29 - Incrementum,Amazon,United States,loose-match,-,embroidery kit for gamer,7,1,14.2857%,$0.33,$0.33,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 16, 2026","Feb 16, 2026",Shield All,USD,shield product - cross stitch kits,,,United States,"asin=""B08DDJCQKF""",-,embroidery kit for girls,14,1,7.1429%,$0.71,$0.71,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",Cross stitch backpack charms,USD,B08DDJCQKF Cross stitch girl broad 2,Ad Group BROAD Match,Amazon,United States,kids embroidery kit,BROAD,embroidery kit for kids,125,12,9.6000%,$1.05,$12.60,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 14, 2026","Feb 16, 2026",Embroidery for kids,USD,B09X55KL2C 10 Embroidery kit - SP - EXACT,10 Embroidery kit - SP - EXACT Ad Group,Amazon,United States,embroidery kits for kids,EXACT,embroidery kit for kids,144,2,1.3889%,$0.28,$0.56,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 17, 2026","Feb 17, 2026",.Catch All Auto,USD,CATCH ALL NGO - OLD,CATCH ALL NGO,Amazon,United States,loose-match,-,embroidery kit for kids,33,2,6.0606%,$0.44,$0.88,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 16, 2026","Feb 16, 2026",Shield All,USD,shield product - cross stitch kits,,,United States,"asin=""B08DDJCQKF""",-,embroidery kit for kids,7,1,14.2857%,$0.75,$0.75,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",Cross And Embroidery Kits,USD,cross embroidery - small kit SPM broad and phrase,cross embroidery - SPM broad and phrase,Amazon,United States,embroidery kit for kids,PHRASE,embroidery kit for kids,117,8,6.8376%,$0.62,$4.96,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 15, 2026","Feb 15, 2026",Cross stitch backpack charms,USD,B08DDJCQKF Cross stitch girl broad 2,Ad Group BROAD Match,Amazon,United States,beginner cross stitch kits for kids,BROAD,embroidery kit for kids ages 8-12,12,1,8.3333%,$0.63,$0.63,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 14, 2026","Feb 16, 2026",Embroidery for kids,USD,B09X55KL2C 10 Embroidery kit - SP - EXACT,10 Embroidery kit - SP - EXACT Ad Group,Amazon,United States,embroidery kit for kids ages 8-12,EXACT,embroidery kit for kids ages 8-12,176,3,1.7045%,$0.94,$2.82,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 16, 2026","Feb 16, 2026",.Catch All Auto,USD,CATCH ALL NGO - OLD,CATCH ALL NGO,Amazon,United States,loose-match,-,embroidery kit for kids ages 8-12,19,1,5.2632%,$0.44,$0.44,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 17, 2026","Feb 17, 2026",Cross stitch backpack charms,USD,cross girl - SPM brand shield,cross girl - SPM brand shield,Amazon,United States,craftiloo,BROAD,embroidery kit for kids ages 8-12,4,1,25.0000%,$0.42,$0.42,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 12, 2026","Feb 15, 2026",Cross stitch backpack charms,USD,B08DDJCQKF Cross stitch girl broad 2,Ad Group BROAD Match,Amazon,United States,embroidery kit for beginners kids,BROAD,embroidery kit for kids ages 8-12 girls beginner,8,3,37.5000%,$0.92,$2.75,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 13, 2026","Feb 17, 2026",Cross stitch backpack charms,USD,B08DDJCQKF Cross stitch girl broad 2,Ad Group BROAD Match,Amazon,United States,kids embroidery kit,BROAD,embroidery kit kids,16,3,18.7500%,$1.11,$3.32,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 16, 2026","Feb 17, 2026",Cross stitch backpack charms,USD,B08DDJCQKF Cross stitch girl broad 2,Ad Group BROAD Match,Amazon,United States,beginner cross stitch kits for kids,BROAD,embroidery kit kids,81,2,2.4691%,$0.59,$1.17,$19.98,5.8559%,17.08,1,1,50.0000%,1,0,$19.98,$0.00
"Feb 13, 2026","Feb 13, 2026",.Catch All Auto,USD,CATCH ALL NGO - OLD,CATCH ALL NGO,Amazon,United States,close-match,-,embroidery kit kids,11,1,9.0909%,$0.42,$0.42,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 17, 2026","Feb 17, 2026",.Catch All Auto,USD,CATCH ALL NGO - OLD,CATCH ALL NGO,Amazon,United States,loose-match,-,embroidery kit kids,32,1,3.1250%,$0.44,$0.44,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 16, 2026","Feb 16, 2026",Cross And Embroidery Kits,USD,cross embroidery - small kit SPM broad and phrase,cross embroidery - SPM broad and phrase,Amazon,United States,embroidery kit for kids,PHRASE,embroidery kit kids 8-12,1,1,100.0000%,$0.94,$0.94,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 17, 2026","Feb 17, 2026",Cross And Embroidery Kits,USD,cross embroidery - small kit SPM broad and phrase,cross embroidery - SPM broad and phrase,Amazon,United States,embroidery kit for kids,PHRASE,embroidery kit kids room,1,1,100.0000%,$0.94,$0.94,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 11, 2026",.Catch All Auto,USD,CATCH ALL NGO - OLD,CATCH ALL NGO,Amazon,United States,loose-match,-,embroidery kit learn stitches,6,1,16.6667%,$0.37,$0.37,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 11, 2026",.Catch All Auto,USD,Catch All - Auto - 0.29 - Incrementum,Catch All - Auto - 0.29 - Incrementum,Amazon,United States,loose-match,-,embroidery kit simple,2,1,50.0000%,$0.33,$0.33,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 15, 2026","Feb 15, 2026",Cross stitch backpack charms,USD,B08DDJCQKF Cross stitch girl broad 2,Ad Group BROAD Match,Amazon,United States,kids embroidery kit,BROAD,embroidery kit with needle for kids,1,1,100.0000%,$1.02,$1.02,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 13, 2026","Feb 13, 2026",.Catch All Auto,USD,CATCH ALL NGO - OLD,CATCH ALL NGO,Amazon,United States,loose-match,-,embroidery kits ages 10-12,1,1,100.0000%,$0.37,$0.37,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 17, 2026","Feb 17, 2026",Embroidery for kids,USD,embroidery beginner - manual - product targeting,embroidery beginner - manual - product targeting,Amazon,United States,"asin=""B08TC7423N""",-,embroidery kits for children,2,1,50.0000%,$0.46,$0.46,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 17, 2026","Feb 17, 2026",Cross stitch backpack charms,USD,B08DDJCQKF Cross stitch girl broad 2,Ad Group BROAD Match,Amazon,United States,kids embroidery kit,BROAD,embroidery kits for kids,6,1,16.6667%,$1.11,$1.11,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 11, 2026",Cross stitch backpack charms,USD,B08DDJCQKF Cross stitch girl broad 2,Ad Group BROAD Match,Amazon,United States,beginner cross stitch kits for kids,BROAD,embroidery kits for kids,2,1,50.0000%,$0.63,$0.63,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 13, 2026","Feb 13, 2026",Embroidery for kids,USD,B09X55KL2C 10 Embroidery kit - SP - EXACT,10 Embroidery kit - SP - EXACT Ad Group,Amazon,United States,embroidery kits for kids,EXACT,embroidery kits for kids,23,1,4.3478%,$0.15,$0.15,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 13, 2026","Feb 17, 2026",Cross And Embroidery Kits,USD,cross embroidery - small kit SPM broad and phrase,cross embroidery - SPM broad and phrase,Amazon,United States,embroidery kit for kids,PHRASE,embroidery kits for kids,8,2,25.0000%,$0.93,$1.86,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 11, 2026",.Catch All Auto,USD,Catch All - Auto - 0.29 - Incrementum,Catch All - Auto - 0.29 - Incrementum,Amazon,United States,loose-match,-,embroidery kits with black dogs,1,1,100.0000%,$0.33,$0.33,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 12, 2026","Feb 12, 2026",.Catch All Auto,USD,CATCH ALL NGO - OLD,CATCH ALL NGO,Amazon,United States,loose-match,-,embroidery learning kit,2,1,50.0000%,$0.37,$0.37,$27.98,1.3224%,75.62,1,1,100.0000%,0,1,$0.00,$27.98
"Feb 15, 2026","Feb 15, 2026",Cross And Embroidery Kits,USD,cross embroidery - small kit SPM broad and phrase,cross embroidery - SPM broad and phrase,Amazon,United States,kids needlepoint,BROAD,embroidery needle punch kit for kids,1,1,100.0000%,$0.71,$0.71,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 17, 2026","Feb 17, 2026",.Catch All Auto,USD,Catch All - Auto - 0.39 - Incrementum,Catch All - Auto - 0.39 - Incrementum,Amazon,United States,close-match,-,embroidery patterns,19,1,5.2632%,$0.31,$0.31,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 17, 2026","Feb 17, 2026",.Catch All Auto,USD,Catch All - Auto - 0.29 - Incrementum,Catch All - Auto - 0.29 - Incrementum,Amazon,United States,loose-match,-,embroidery patterns,6,1,16.6667%,$0.29,$0.29,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 12, 2026","Feb 12, 2026",.Catch All Auto,USD,Catch All - Auto - 0.29 - Incrementum,Catch All - Auto - 0.29 - Incrementum,Amazon,United States,loose-match,-,embroidery patterns disney,2,1,50.0000%,$0.33,$0.33,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 15, 2026","Feb 15, 2026",.Catch All Auto,USD,Catch All - Auto - 0.29 - Incrementum,Catch All - Auto - 0.29 - Incrementum,Amazon,United States,loose-match,-,embroidery patterns for baby quilt,1,1,100.0000%,$0.27,$0.27,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 16, 2026","Feb 16, 2026",.Catch All Auto,USD,Catch All - Auto - 0.39 - Incrementum,Catch All - Auto - 0.39 - Incrementum,Amazon,United States,substitutes,-,embroidery projects,4,1,25.0000%,$0.27,$0.27,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 16, 2026","Feb 16, 2026",.Catch All Auto,USD,CATCH ALL NGO - OLD,CATCH ALL NGO,Amazon,United States,loose-match,-,embroidery projects,8,1,12.5000%,$0.62,$0.62,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 16, 2026","Feb 16, 2026",.Catch All Auto,USD,CATCH ALL NGO - OLD,CATCH ALL NGO,Amazon,United States,loose-match,-,embroidery projects for baby blankets,6,1,16.6667%,$0.08,$0.08,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 16, 2026","Feb 16, 2026",Cross stitch backpack charms,USD,B08DDJCQKF Cross stitch girl broad 2,Ad Group BROAD Match,Amazon,United States,kids embroidery kit,BROAD,embroidery punch needle kit for kids,2,1,50.0000%,$1.27,$1.27,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 15, 2026","Feb 15, 2026",.Catch All Auto,USD,CATCH ALL NGO - OLD,CATCH ALL NGO,Amazon,United States,loose-match,-,embroidery quilt blocks,94,1,1.0638%,$0.39,$0.39,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 13, 2026","Feb 13, 2026",.Catch All Auto,USD,CATCH ALL NGO - OLD,CATCH ALL NGO,Amazon,United States,loose-match,-,embroidery quilt blocks stamped,119,1,0.8403%,$0.28,$0.28,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 17, 2026","Feb 17, 2026",.Catch All Auto,USD,Catch All - Auto - 0.49 - Incrementum,Catch All - Auto - 0.49 - Incrementum,Amazon,United States,close-match,-,embroidery sampler,27,1,3.7037%,$0.33,$0.33,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 17, 2026","Feb 17, 2026",.Catch All Auto,USD,CATCH ALL NGO - OLD,CATCH ALL NGO,Amazon,United States,loose-match,-,embroidery set for girls,1,1,100.0000%,$0.62,$0.62,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 16, 2026","Feb 16, 2026",4 Flowers embroidery,USD,4 flowers- shield brand self target,SO | Product Name | B0DC69M3YD| SPM | PT | STPP,Amazon,United States,"asin=""B0DC69M3YD""",-,embroidery sets for beginners,3,1,33.3333%,$1.05,$1.05,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 15, 2026","Feb 15, 2026",.Catch All Auto,USD,CATCH ALL NGO - OLD,CATCH ALL NGO,Amazon,United States,loose-match,-,embroidery sets related to frozen,1,1,100.0000%,$0.62,$0.62,$19.98,3.1031%,32.23,1,1,100.0000%,1,0,$19.98,$0.00
"Feb 11, 2026","Feb 11, 2026",.Catch All Auto,USD,CATCH ALL NGO - OLD,CATCH ALL NGO,Amazon,United States,loose-match,-,embroidery sit beginner,6,3,50.0000%,$0.45,$1.36,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 17, 2026","Feb 17, 2026",.Catch All Auto,USD,Catch All - Auto - 0.39 - Incrementum,Catch All - Auto - 0.39 - Incrementum,Amazon,United States,close-match,-,embroidery stamped patterns,2,1,50.0000%,$0.31,$0.31,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 11, 2026",Embroidery for kids,USD,B09X55KL2C 10 Embroidery kit - SP - EXACT,10 Embroidery kit - SP - EXACT Ad Group,Amazon,United States,embroidery starter kit for kids,EXACT,embroidery starter kit for kids,114,2,1.7544%,$0.68,$1.35,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 12, 2026","Feb 12, 2026",.Catch All Auto,USD,CATCH ALL NGO - OLD,CATCH ALL NGO,Amazon,United States,loose-match,-,embroidery stitch book kit,2,1,50.0000%,$0.62,$0.62,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 15, 2026","Feb 15, 2026",.Catch All Auto,USD,Catch All - Auto - 0.39 - Incrementum,Catch All - Auto - 0.39 - Incrementum,Amazon,United States,close-match,-,embroidery stitch kit cat,1,1,100.0000%,$0.31,$0.31,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 12, 2026","Feb 12, 2026",.Catch All Auto,USD,Catch All - Auto - 0.29 - Incrementum,Catch All - Auto - 0.29 - Incrementum,Amazon,United States,substitutes,-,embroidery stitches beginner,2,1,50.0000%,$0.12,$0.12,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 15, 2026","Feb 15, 2026",Cross stitch backpack charms,USD,B08DDJCQKF Cross stitch girl broad 2,Ad Group BROAD Match,Amazon,United States,kids cross stitch,BROAD,embroidery supplies for kids needles thread,1,1,100.0000%,$2.13,$2.13,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 14, 2026","Feb 14, 2026",.Catch All Auto,USD,Catch All - Auto - 0.29 - Incrementum,Catch All - Auto - 0.29 - Incrementum,Amazon,United States,loose-match,-,embroidery thread kids,29,2,6.8966%,$0.33,$0.66,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 12, 2026","Feb 13, 2026",.Catch All Auto,USD,CATCH ALL NGO - OLD,CATCH ALL NGO,Amazon,United States,loose-match,-,etspil embroidery kit,18,2,11.1111%,$0.44,$0.88,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 16, 2026","Feb 16, 2026",biggie beads,USD,biggie auto,Biggie Auto,Amazon,United States,loose-match,-,extra fine motor beads,1,1,100.0000%,$0.89,$0.89,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 14, 2026","Feb 14, 2026",.Catch All Auto,USD,CATCH ALL NGO - OLD,CATCH ALL NGO,Amazon,United States,loose-match,-,extra small rectangular embroidery hoop,1,1,100.0000%,$0.37,$0.37,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
