"Date","Marketplace","ASIN","SKU","Name","SalesOrganic","SalesPPC","SalesSponsoredProducts","SalesSponsoredDisplay","UnitsOrganic","UnitsPPC","UnitsSponsoredProducts","UnitsSponsoredDisplay","Refunds","PromoValue","SponsoredProducts","SponsoredDisplay","SponsoredВrands","SponsoredBrandsVideo","Google ads","Facebook ads","GiftWrap","Shipping","Refund Commission","Refund Principal","Refund Promotion","Refund RefundCommission","Refund RestockingDeductionPrincipal","Value of returned items","ProductCost Unsellable Refunds","Commission","COMPENSATED_CLAWBACK","FBADisposalFee","FBAInboundConvenienceFee","FBALongTermStorageFee","FBAPerUnitFulfillmentFee","(MCF)","FBAStorageFee","FREE_REPLACEMENT_REFUND_ITEMS","GlobalInboundTransportationFreight","MISSING_FROM_INBOUND","MISSING_FROM_INBOUND_CLAWBACK","REVERSAL_REIMBURSEMENT","STARStorageFee","WAREHOUSE_DAMAGE","WAREHOUSE_LOST","EstimatedPayout","ProductCost Sales","ProductCost Non-Amazon","ProductCost MultichannelCosts","ProductCost MissingFromInbound","ProductCost CostOfMissingReturns","VAT","GrossProfit","NetProfit","Margin","Real ACOS","Sessions","Unit Session Percentage","Ads spend","Sellable Returns %","ROI","Fulfillment Channel","Expenses"
"13/02/2026","Amazon.com","B0CKTS6ZFZ","Q3-59J7-8XP7","CRAFTILOO Embroidery Kits for Adults Hand Embroidery kit for Beginners with Stamped Embroidery Patterns Starter Embroidery Kit. Needlepoint kit Cross Stitch kit for Teens& Adults Flowers","16.98","0.00","0.00","0.00","1","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-2.55","-4.62","0.00","0.00","0.00","-4.60","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5.21","-4.40","0.00","0.00","4.40","0.00","0.00","5.21","5.21","30.68","0.00","17","5.88","0.00","0.00","0.00","FBA","0.00"
"13/02/2026","Amazon.com","B08L8BHD4Z","U9-D41T-LM8J","5 Stamped Superhero Cross Stitch Beginner Projects for Kids Needlepoint Starter kit Sewing Set for Backpack Charms…","21.98","0.00","0.00","0.00","1","0","0","0","0","0.00","-4.38","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-3.30","0.00","0.00","0.00","0.00","-4.20","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10.10","-4.00","0.00","0.00","0.00","0.00","0.00","6.10","6.10","27.75","19.93","10","10.00","-4.38","0.00","152.50","FBA","0.00"
"13/02/2026","Amazon.com","B09HVDYMDK","VQ-PY1H-RED1","Pre Printed Needlepoint Wallet Kit for Kids Embroidery Arts and Crafts Set Cross Stitch Sewing Kit (Mermaid)","0.00","17.98","17.98","0.00","0","1","1","0","0","0.00","-4.68","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-2.70","0.00","0.00","0.00","0.00","-3.28","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","7.32","-3.00","0.00","0.00","0.00","0.00","0.00","4.32","4.32","24.03","26.03","30","3.33","-4.68","0.00","144.00","FBA","0.00"
"13/02/2026","Amazon.com","B0F8DG32H5","amzn.gr.7P-PGQW-ADJU-cBMH9max85u_7M6o-LN","CRAFTILOO Knitting Kit for Kids – Beginner Knitting Kit to Make a Hat & Cat – Quick Knit Loom Kit with Yarn, Tools & Instructions","21.58","0.00","0.00","0.00","1","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-3.24","0.00","0.00","0.00","0.00","-6.67","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","11.67","0.00","0.00","0.00","0.00","0.00","0.00","11.67","11.67","54.08","0.00","12","8.33","0.00","0.00","0.00","FBA","0.00"
"13/02/2026","Amazon.com","B0F8QZZQQM","ZT-0RFZ-KY9Y","CRAFTILOO 2 in1 Cross Stitch & Embroidery Kit for Kids Ages 6+ Make 8 Projects Backpack Charms, Keyring, Doll, Wall Art, Unicorn Pillow & Card Holder Beginner Needlepoint & Creative Gift Set","21.98","0.00","0.00","0.00","1","0","0","0","0","0.00","-2.36","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-3.30","0.00","0.00","0.00","0.00","-5.42","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10.90","-5.50","0.00","0.00","0.00","0.00","0.00","5.40","5.40","24.57","10.74","19","5.26","-2.36","0.00","98.18","FBA","0.00"
"13/02/2026","Amazon.com","B08FYH13CL","amzn.gr.M8-07DZ-ZEYX-jixnL6dwwBXK4j03-VG","CRAFTILOO Latch Hook Kit for Kids - DIY 2 Pencil Cases Craft Kit for Girls Ages 8-12, Beginner Rug Hooking Set with Yarn, Hook & Easy Instructions - Fun Back to School Arts and Crafts Project","11.99","0.00","0.00","0.00","1","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1.80","0.00","0.00","0.00","0.00","-4.20","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5.99","0.00","0.00","0.00","0.00","0.00","0.00","5.99","5.99","49.96","0.00","0","0.00","0.00","0.00","0.00","FBA","0.00"
"13/02/2026","Amazon.com","B0BVHMZFSQ","F8-ODKX-DQWT","XL Fuse Beads kit, Melty Beads Melting for Kids Crafts | Iron for Kids kit - Fuse pegboards, pearler Hama Compatible - 11000pcs 5mm","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","-2.73","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-2.73","0.00","0.00","0.00","0.00","0.00","0.00","-2.73","-2.73","0.00","0.00","0","0.00","-2.73","0.00","0.00","FBA","0.00"
"13/02/2026","Amazon.com.mx","B08DDJCQKF","FH-FMO5-Y9LJ","Kits de Punto de Cruz Estampados para Principiantes y Niños - 5 Kits de Bordado con Aguja","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2","0.00","0.00","0.00","0.00","FBA","0.00"
"13/02/2026","Amazon.com","B0BWSGRTB1","IL-ASZW-OF77","CRAFTILOO Embroidery Kit for Beginners Cross Stitch Kits for Beginners Embroidery Kits for Adults Cross Stitch kit Beginner Embroidery kit for Adults Cat","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","-1.76","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-58.24","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-60.00","0.00","-246.40","0.00","0.00","0.00","0.00","-306.40","-306.40","0.00","0.00","19","0.00","-1.76","0.00","-124.35","FBA","0.00"
"13/02/2026","Amazon.com.mx","B096MYBLS1","JI-I7Y7-VC9R","Kit de costura para niños de 8 a 12 años precortados para niños de 8 a 12 años, kit de costura para principiantes, manualidades para niños, haz tu propia almohada de fieltro, kit de manualidades de","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","0.00","0.00","0.00","0.00","FBA","0.00"
"13/02/2026","Amazon.ca","B0BP8GCK1G","KS-48AQ-488J","CRAFTILOO Fairy Elves Sewing Kit for Kids, Fun and Educational Fairytale Craft Set for Boys and Girls Age 7-12, Sew Your Own Felt Fairy Craft Kit for","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3","0.00","0.00","0.00","0.00","FBA","0.00"
"13/02/2026","Amazon.com","B0CRHX8G72","LT-FTSD-X1VT","CRAFTILOO I Am The Storm Embroidery kit for Beginners .Beginner Embroidery kit for Adults with Stamped Embroidery Patterns. Embroidery Kits for Adults.Embroidery Starter Kit. Cross Stitch Kit","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","0.00","0.00","0.00","0.00","FBA","0.00"
"13/02/2026","Amazon.com.mx","B07D6D95NG","O9-70DP-C5J6","Juego de abalorio fusibles de 1500 abalorio grandes de 10 mm, perfectas para edades de 4 a 7 años con 48 patrones y tableros de clavijas para manualidades y niñas y niños","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","0.00","0.00","0.00","0.00","FBA","0.00"
"13/02/2026","Amazon.com","B0B18ZRRCQ","S4-XEVS-W1IV","CRAFTILOO Cats Cross Stitch Kits for Beginners. 5 Stamped Cross Stitch Kits for Kids.Needlepoint Kits for Beginners. Embroidery Kit for Kids. Girls Cross Stitch kit (Cats)","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","-3.77","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-3.77","0.00","0.00","0.00","0.00","0.00","0.00","-3.77","-3.77","0.00","0.00","0","0.00","-3.77","0.00","0.00","FBA","0.00"
"13/02/2026","Amazon.com","B0C3YQ5RG1","2Z-YIR5-1UN8","Pirates Pre-Cut Fun Kids Sewing Kit for Kids Ages 8-12 Children Beginners Sewing kit Kid Crafts Make Your Own Felt Pillow Plush Craft Kit Girls and Boys Art Craft Kits Learn to Sew Kit","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","-0.37","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.37","0.00","0.00","0.00","0.00","0.00","0.00","-0.37","-0.37","0.00","0.00","7","0.00","-0.37","0.00","0.00","FBA","0.00"
"13/02/2026","Amazon.ca","B0BNDVTTSH","4V-ROEZ-AH0J","CRAFTILOO Ballerina Dancers Sewing Kit for Kids, Fun and Educational Craft Set for Boys and Girls Age 5-12, Sew Your Own Felt Ballerina Craft Kit for Beginners","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2","0.00","0.00","0.00","0.00","FBA","0.00"
"13/02/2026","Non-Amazon","B0BNDVTTSH","4V-ROEZ-AH0J","CRAFTILOO Ballerina Dancers Sewing Kit for Kids, Fun and Educational Craft Set for Boys and Girls Age 5-12, Sew Your Own Felt Ballerina Craft Kit for Beginners","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-8.93","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-8.93","0.00","0.00","-3.20","0.00","0.00","0.00","-12.13","-12.13","0.00","0.00","0","0.00","0.00","0.00","-379.06","FBA","0.00"
"13/02/2026","Amazon.com","B0B3PGPVV5","W1-ASV2-SQO1","CRAFTILOO DIY Rug 3D Unicorn Pouch Latch Hook Kits for Kids Sewing Set for Girls Beginners Latchkits Ages 6-12","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","-0.66","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.66","0.00","0.00","0.00","0.00","0.00","0.00","-0.66","-0.66","0.00","0.00","7","0.00","-0.66","0.00","0.00","FBA","0.00"
"13/02/2026","Amazon.com","B0BXHJJMX1","WS-RE3B-GDTO","CRAFTILOO DIY 2 Rug Pencil Cases Latch Hook Kits for Kids Sewing Set for Girls Beginners Latchkits Ages 8-12","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","-4.26","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-4.26","0.00","0.00","0.00","0.00","0.00","0.00","-4.26","-4.26","0.00","0.00","4","0.00","-4.26","0.00","0.00","FBA","0.00"
"13/02/2026","Amazon.com","B0B1935V5N","Y5-L0PV-8AS4","CRAFTILOO Dogs Cross Stitch Kits for Beginners. 5 Stamped Cross Stitch Kits for Kids.Needlepoint Kits for Beginners. Embroidery Kit for Kids. Crossstitch Kit for Beginners. (Dogs)","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","-5.55","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-5.55","0.00","0.00","0.00","0.00","0.00","0.00","-5.55","-5.55","0.00","0.00","37","2.70","-5.55","0.00","0.00","FBA","0.00"
"13/02/2026","Amazon.ca","B0CDH84QDP","YG-V1A9-1R8J","CRAFTILOO 8 Pre-Cut Dogs Stuffed Animal Fun Kids Sewing Kit for Kids Ages 8-12 Children Beginners Sewing kit Kid Puppy Crafts Felt Pillow Plush Craft Kit Girls and Boys","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","0.00","0.00","0.00","0.00","FBA","0.00"
"13/02/2026","Amazon.com","B0CDH84QDP","YG-V1A9-1R8J","CRAFTILOO 8 Pre-Cut Dogs Stuffed Animal Fun Kids Sewing Kit for Kids Ages 8-12 Children Beginners Sewing kit Kid Puppy Crafts Felt Pillow Plush Craft Kit Girls and Boys","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","16","0.00","0.00","0.00","0.00","FBA","0.00"
"13/02/2026","Amazon.com","B0CDH84QDP","2Q-4Q9U-5JKS","CRAFTILOO 8 Pre-Cut Dogs Stuffed Animal Fun Kids Sewing Kit for Kids Ages 8-12 Children Beginners Sewing kit Kid Puppy Crafts Felt Pillow Plush Craft Kit Girls and Boys","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","-0.44","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.44","0.00","0.00","0.00","0.00","0.00","0.00","-0.44","-0.44","0.00","0.00","15","0.00","-0.44","0.00","0.00","FBA","0.00"
"13/02/2026","Amazon.com","B0CT962TMN","H5-BY2V-OEVL","CRAFTILOO Embroidery Kits for Adults Hand Embroidery kit for Beginners with Stamped Embroidery Patterns Starter Embroidery Kit. Needlepoint kit Cross Stitch kit for Teens& Adults Butterflies","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","-0.66","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.66","0.00","0.00","0.00","0.00","0.00","0.00","4.84","4.84","0.00","0.00","7","0.00","-0.66","100.00","0.00","FBA","0.00"
"13/02/2026","Amazon.ca","B0B8TFW4MN","7V-1G3Q-6PFU","Superhero Sewing Kits for Little Kids 5 Easy Projects for Children Beginners Sewing kit Kid Crafts Make Your Own Felt Pillow Plush Craft Kit My First Sewing Kit Learn to Sew Kit","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","0.00","0.00","0.00","0.00","FBA","0.00"
"13/02/2026","Amazon.ca","B092SW839H","amzn.gr.B2-XPQK-NI8O-7hnz5bblkWK1yt8w-LN","CRAFTILOO 3Pcs of Embroidery Punch Needle kit for Kids Mini Pillows Googly Heart Owl Rainbow Needlepoint Craft Embroidery Pen Needle Punch Kit Art Punch Needle Yarn","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","0.00","0.00","0.00","0.00","FBA","0.00"
"13/02/2026","Amazon.com","B092SW839H","amzn.gr.B2-XPQK-NI8O-7hnz5bblkWK1yt8w-LN","CRAFTILOO 3Pcs of Embroidery Punch Needle kit for Kids Mini Pillows Googly Heart Owl Rainbow Needlepoint Craft Embroidery Pen Needle Punch Kit Art Punch Needle Yarn","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3","0.00","0.00","0.00","0.00","FBA","0.00"
"13/02/2026","Amazon.com","B092SW839H","amzn.gr.B2-XPQK-NI8O-BiIPos-OKT9L6FU1-VG","CRAFTILOO 3Pcs of Embroidery Punch Needle kit for Kids Mini Pillows Googly Heart Owl Rainbow Needlepoint Craft Embroidery Pen Needle Punch Kit Art Punch Needle Yarn","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3","0.00","0.00","0.00","0.00","FBA","0.00"
"13/02/2026","Amazon.com","B0B8TFW4MN","7V-1G3Q-6PFU","Superhero Sewing Kits for Little Kids 5 Easy Projects for Children Beginners Sewing kit Kid Crafts Make Your Own Felt Pillow Plush Craft Kit My First Sewing Kit Learn to Sew Kit","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","-1.28","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1.28","0.00","0.00","0.00","0.00","0.00","0.00","-1.28","-1.28","0.00","0.00","7","0.00","-1.28","0.00","0.00","FBA","0.00"
"13/02/2026","Amazon.com","B09BRC2VYV","8J-OJ6V-GBVI","CRAFTILOO Unicorn Latch Hook Pouch and Heart Needlepoint Cross Body Bag Pre Printed Arts and Crafts Sewing kit","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3","0.00","0.00","0.00","0.00","FBA","0.00"
"13/02/2026","Amazon.ca","B09X55KL2C","8P-17QD-1L6J","10 Pre-Stamped Embroidery Patterns for Beginners Embroidery Kit for Kids Girls Needlepoint Kits for Beginners Cross Stitch Craft Sewing Perfect for Ages 7-13","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4","0.00","0.00","0.00","0.00","FBA","0.00"
"13/02/2026","Amazon.com.mx","B09X55KL2C","8P-17QD-1L6J","10 patrones de bordado preestampados para principiantes, kit de bordado para niños y niñas, kit de costura para principiantes, punto de cruz, costura perfecta para edades de 7 a 13 años","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","145","0.00","0.00","0.00","0.00","FBA","0.00"
"13/02/2026","Amazon.com","B092SW839H","B2-XPQK-NI8O","CRAFTILOO 3Pcs of Embroidery Punch Needle kit for Kids Mini Pillows Googly Heart Owl Rainbow Needlepoint Craft Embroidery Pen Needle Punch Kit Art Punch Needle Yarn","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","-2.47","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5.99","0.00","0.00","0.00","3.52","0.00","0.00","0.00","0.00","0.00","0.00","3.52","3.52","0.00","0.00","0","0.00","-2.47","0.00","0.00","FBA","0.00"
"13/02/2026","Amazon.com","B0BJ9DY444","amzn.gr.BB-816U-PO0B-E14dioU4xj1ZUpX2-AC","Embroidery Kit for Beginners Cross Stitch Kits for Beginners Needlepoint Kits for Adults Embroidery Kits for Adults Cross Stitch kit Heart","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","8","0.00","0.00","0.00","0.00","FBA","0.00"
"13/02/2026","Amazon.com.mx","B0BJ9DY444","amzn.gr.BB-816U-PO0B-E14dioU4xj1ZUpX2-AC","CRAFTILOO - Kit de bordado para principiantes de punto de cruz, corazón","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","0.00","0.00","0.00","0.00","FBA","0.00"
