"﻿""Date""",Marketplace,ASIN,SKU,Name,SalesOrganic,SalesPPC,SalesSponsoredProducts,SalesSponsoredDisplay,UnitsOrganic,UnitsPPC,UnitsSponsoredProducts,UnitsSponsoredDisplay,Refunds,PromoValue,SponsoredProducts,SponsoredDisplay,SponsoredВrands,SponsoredBrandsVideo,Google ads,Facebook ads,GiftWrap,Shipping,Refund Commission,Refund Principal,Refund Promotion,Refund RefundCommission,Refund RestockingDeductionPrincipal,Value of returned items,ProductCost Unsellable Refunds,Commission,COMPENSATED_CLAWBACK,FBADisposalFee,FBAInboundConvenienceFee,FBALongTermStorageFee,FBAPerUnitFulfillmentFee,(MCF),FBAStorageFee,FREE_REPLACEMENT_REFUND_ITEMS,GlobalInboundTransportationFreight,MISSING_FROM_INBOUND,MISSING_FROM_INBOUND_CLAWBACK,REVERSAL_REIMBURSEMENT,STARStorageFee,WAREHOUSE_DAMAGE,WAREHOUSE_LOST,EstimatedPayout,ProductCost Sales,ProductCost Non-Amazon,ProductCost MultichannelCosts,ProductCost MissingFromInbound,ProductCost CostOfMissingReturns,VAT,GrossProfit,NetProfit,Margin,Real ACOS,Sessions,Unit Session Percentage,Ads spend,Sellable Returns %,ROI,Fulfillment Channel,Expenses
09/02/2026,Amazon.com,B0CP2KCF9R,amzn.gr.DV-7AST-XFZG-rZ1PXZI0aMwocvQC-LN,CRAFTILOO Embroidery Kits for Adults Hand Embroidery kit for Beginners with Stamped Embroidery Patterns Starter Embroidery Kit. Needlepoint kit Cross Stitch kit for Teens& Adults Cactus,0.00,0.00,0.00,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,0.00,0.00,FBA,0.00
10/02/2026,Amazon.com,B08DDJCQKF,FH-FMO5-Y9LJ,Cross Stitch Kits For Beginners. 5 Stamped Cross Stitch Kits for Kids.Needlepoint Kits For Beginners. Embroidery Kit For Kids. Crossstitch Kit For Beginners. Girls cross stitch kit Backpack Charms,283.32,256.14,256.14,0.00,17,13,13,0,2,0.00,-93.89,0.00,0.00,-4.01,0.00,0.00,0.00,0.00,5.85,-39.96,1.00,-1.17,3.80,8.00,0.00,-81.00,0.00,0.00,0.00,0.00,-113.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,216.68,-120.00,0.00,0.00,0.00,0.00,0.00,104.68,104.68,19.40,18.15,193,16.58,-97.90,66.67,87.23,FBA,0.00
10/02/2026,Amazon.com,B09THLVFZK,RV-FA22-4WFQ,"24,000 Mini Fuse Beads Kit for Adults - 48 Colors Tiny 2.6mm Beads, 5 Pegboards, 2 Tweezers - Compatible with Hama, Melty, Iron Craft - Bulk Storage",527.58,263.74,263.74,0.00,16,8,8,0,3,0.00,-105.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.85,-98.94,0.00,-2.97,0.00,24.90,0.00,-118.76,0.00,0.00,0.00,0.00,-142.08,0.00,0.00,18.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,356.78,-199.20,0.00,0.00,0.00,0.00,0.00,182.48,182.48,23.06,13.27,240,10.00,-105.03,75.00,91.61,FBA,0.00
10/02/2026,Amazon.com,B09WQSBZY7,DH-0K32-KCGU,Fairy Sewing Kits for Little Girls 5 Easy Projects for Childrens Kid Crafts Make Your Own Felt Pillow Plush Craft Kit My First Sewing Kit Learn to Sew,285.74,197.82,197.82,0.00,13,9,9,0,1,0.00,-91.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.30,-21.98,0.00,-0.66,0.00,0.00,0.00,-72.60,0.00,0.00,0.00,0.00,-92.40,0.00,0.00,0.00,0.00,0.00,0.00,18.73,0.00,0.00,0.00,226.20,-66.00,0.00,0.00,0.00,0.00,0.00,160.20,160.20,33.13,18.97,253,9.09,-91.75,0.00,242.73,FBA,0.00
10/02/2026,Amazon.com,B09X55KL2C,8P-17QD-1L6J,10 Pre-Stamped Embroidery Patterns for Beginners Embroidery Kit for Kids Girls Needlepoint Kits for Beginners Cross Stitch Craft Sewing Perfect for Ages 7-13,512.62,0.00,0.00,0.00,19,0,0,0,0,0.00,-49.97,0.00,0.00,-10.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-76.95,0.00,0.00,0.00,0.00,-95.76,0.00,0.00,19.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,299.17,-119.70,0.00,0.00,0.00,0.00,0.00,179.47,179.47,35.01,11.72,126,16.67,-60.08,0.00,149.93,FBA,0.00
10/02/2026,Amazon.com,B0FQC7YFX6,6P-KW6N-9F9J,"Princess Lacing Card Kit for Kids Arts & Crafts, 8 Easy Lacing Projects with Gem Stickers, Paper Art Craft Cards for Toddlers, Fine Motor Preschool Skills, Mess-Free Travel Activity",39.96,159.84,159.84,0.00,2,8,8,0,0,0.00,-60.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-30.00,0.00,0.00,0.00,0.00,-46.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.28,-21.00,0.00,0.00,0.00,0.00,0.00,42.28,42.28,21.16,30.29,62,16.13,-60.52,0.00,201.33,FBA,0.00
10/02/2026,Amazon.com,B0F8R652FX,QU-SQUC-HFLJ,"CRAFTILOO Latch Hook Kit for Kids Rug DIY Pillow Craft with Hook, Precut Yarn, Easy to Follow Pattern Cute Designs with Rainbow Heart Ages 6+",124.90,74.94,74.94,0.00,6,3,3,0,0,0.00,-44.06,0.00,0.00,-4.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-30.00,0.00,0.00,0.00,0.00,-44.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.63,-51.21,0.00,0.00,0.00,0.00,0.00,25.42,25.42,12.72,24.34,96,9.38,-48.65,0.00,49.64,FBA,0.00
10/02/2026,Amazon.com,B07D6D95NG,O9-70DP-C5J6,Fuse Beads kit of 1500 Large 10MM Melty Beads Perfect for Ages 4-7 with 48 Patterns and pegboard Arts and Crafts for Girls and Boys,124.90,74.94,74.94,0.00,5,3,3,0,0,0.00,-22.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-30.00,0.00,0.00,0.00,0.00,-44.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,102.54,-64.00,0.00,0.00,0.00,0.00,0.00,38.54,38.54,19.29,11.38,40,20.00,-22.74,0.00,60.22,FBA,0.00
10/02/2026,Amazon.com,B096MYBLS1,JI-I7Y7-VC9R,12 Pre-Cut Mini Treats Dessert Fun Kids Sewing Kit for Kids Ages 8-12 Children Beginners Sewing kit Kid Crafts Make Your Own Felt Pillow Plush Craft Kit Girls and Boys Art Craft Kits Learn to Sew Kit,114.90,45.96,45.96,0.00,5,2,2,0,0,0.00,-11.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-24.15,0.00,0.00,0.00,0.00,-35.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,89.59,-31.50,0.00,0.00,0.00,0.00,0.00,58.09,58.09,36.11,7.36,35,20.00,-11.84,0.00,184.41,FBA,0.00
10/02/2026,Amazon.com,B08FYH13CL,M8-07DZ-ZEYX,CRAFTILOO DIY 2 Rug Pencil Cases Latch Hook Kits for Kids Sewing Set for Girls Beginners Latchkits Ages 8-12,39.96,99.90,99.90,0.00,2,5,5,0,0,0.00,-19.81,0.00,0.00,-1.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-20.99,0.00,0.00,0.00,0.00,-29.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.43,-31.50,0.00,0.00,0.00,0.00,0.00,36.93,36.93,26.40,15.04,42,16.67,-21.04,0.00,117.24,FBA,0.00
10/02/2026,Amazon.com,B0F8DG32H5,7P-PGQW-ADJU,"CRAFTILOO Knitting Kit for Kids – Beginner Knitting Kit to Make a Hat & Cat – Quick Knit Loom Kit with Yarn, Tools & Instructions",107.92,80.94,80.94,0.00,4,3,3,0,0,0.00,-49.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-28.35,0.00,0.00,0.00,0.00,-49.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.63,-37.10,0.00,0.00,0.00,0.00,0.00,24.53,24.53,12.99,26.23,88,7.95,-49.53,0.00,66.12,FBA,0.00
10/02/2026,Amazon.com,B08DDJCQKF,B08DDJCQKF-FBA-2026,Cross Stitch Kits For Beginners. 5 Stamped Cross Stitch Kits for Kids.Needlepoint Kits For Beginners. Embroidery Kit For Kids. Crossstitch Kit For Beginners. Girls cross stitch kit Backpack Charms,116.28,0.00,0.00,0.00,6,0,0,0,0,0.00,0.00,0.00,0.00,-0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-17.46,0.00,0.00,0.00,0.00,-27.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.11,0.00,0.00,0.00,0.00,0.00,0.00,70.11,70.11,60.29,0.75,28,17.86,-0.87,0.00,0.00,FBA,0.00
10/02/2026,Amazon.com,B0BNDVTTSH,4V-ROEZ-AH0J,"CRAFTILOO Ballerina Dancers Sewing Kit for Kids, Fun and Educational Craft Set for Boys and Girls Age 5-12, Sew Your Own Felt Ballerina Craft Kit for Beginners",43.96,65.94,65.94,0.00,2,3,3,0,0,0.00,-14.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-16.50,0.00,0.00,0.00,0.00,-23.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.33,-16.00,0.00,0.00,0.00,0.00,0.00,40.33,40.33,36.70,12.80,67,7.46,-14.07,0.00,252.06,FBA,0.00
10/02/2026,Amazon.com,B0B18ZRRCQ,S4-XEVS-W1IV,CRAFTILOO Cats Cross Stitch Kits for Beginners. 5 Stamped Cross Stitch Kits for Kids.Needlepoint Kits for Beginners. Embroidery Kit for Kids. Girls Cross Stitch kit (Cats),80.94,53.96,53.96,0.00,3,2,2,0,0,0.00,-3.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-20.25,0.00,0.00,0.00,0.00,-21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,89.84,-23.00,0.00,0.00,0.00,0.00,0.00,66.84,66.84,49.55,2.82,46,10.87,-3.81,0.00,290.61,FBA,0.00
10/02/2026,Amazon.com,B0FHMRQWRX,MW-AU5S-KO94,"CRAFTILOO Latch Hook Kit for Kids Rug DIY Pillow Craft with Hook, Precut Yarn, Easy to Follow Pattern Cute Designs with Wise Owl Ages 6+",49.96,49.96,49.96,0.00,2,2,2,0,0,0.00,-4.38,0.00,0.00,-2.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,0.00,0.00,0.00,-22.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.97,-21.20,0.00,0.00,0.00,0.00,0.00,34.77,34.77,34.80,6.68,41,9.76,-6.67,0.00,164.01,FBA,0.00
10/02/2026,Amazon.com,B0DC69M3YD,7B-EONH-U3A3,"CRAFTILOO Embroidery Kit for Beginners Adults — 4 Floral Stamped Patterns, Learn 17 Stitches | Complete Needlepoint Kit with Hoop, Needles, Thread & Video Tutorial | Embroidery Kits for Adults Women",0.00,74.94,74.94,0.00,0,3,3,0,0,0.00,-47.34,0.00,0.00,-6.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.30,0.00,-11.25,0.00,0.00,0.00,0.00,-12.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.57,-18.90,0.00,0.00,0.00,0.00,0.00,-15.17,-15.17,-20.24,71.88,85,3.53,-53.87,100.00,-80.26,FBA,0.00
10/02/2026,Amazon.com,B07PXN4K8N,6C-ADBV-Q090,"XXL Fuse Beads kit, Melty Melting Beads for Kids Crafts | Iron for Kids kit - Fuse pegboards. Compatible Bulk beados Storage - 22000pcs 5mm",104.88,0.00,0.00,0.00,3,0,0,0,0,0.00,-3.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-15.72,0.00,0.00,0.00,0.00,-23.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.71,-37.50,0.00,0.00,0.00,0.00,0.00,25.21,25.21,24.04,3.22,79,3.80,-3.38,0.00,67.23,FBA,0.00
10/02/2026,Amazon.com,B0CRZ8M2G1,GP-OSR2-H0XR,"shinshin creation 24,000 Mini 2.6mm Fuse Beads Kit for Adults - 48 Vivid Pastel Colors, 5 Pegboards, 2 Tweezers - Compatible with Hama, Melty Beads, Iron Beads Craft - Bulk Storage",104.94,0.00,0.00,0.00,3,0,0,0,0,0.00,-0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-15.75,0.00,0.00,0.00,0.00,-17.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71.49,-27.00,0.00,0.00,0.00,0.00,0.00,44.49,44.49,42.40,0.23,54,5.56,-0.24,0.00,164.78,FBA,0.00
10/02/2026,Amazon.com,B0DKD2S3JT,JZ-ZGON-217O,CRAFTILOO Loom Knitting and Crochet kit for Kids Crochet kit for Beginners Knitting kit for Beginners Knitting Loom Learn to Crochet Kits for Adults Beginner,68.94,0.00,0.00,0.00,3,0,0,0,0,0.00,-7.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-10.35,0.00,0.00,0.00,0.00,-17.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.79,-18.00,0.00,0.00,0.00,0.00,0.00,15.79,15.79,22.90,10.21,48,6.25,-7.04,0.00,87.72,FBA,0.00
10/02/2026,Amazon.com,B08L8BHD4Z,U9-D41T-LM8J,5 Stamped Superhero Cross Stitch Beginner Projects for Kids Needlepoint Starter kit Sewing Set for Backpack Charms…,43.96,0.00,0.00,0.00,2,0,0,0,0,0.00,-4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-6.60,0.00,0.00,0.00,0.00,-8.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.46,-8.00,0.00,0.00,0.00,0.00,0.00,16.46,16.46,37.44,10.24,44,4.55,-4.50,0.00,205.75,FBA,0.00
10/02/2026,Amazon.com,B0BVHMZFSQ,F8-ODKX-DQWT,"XL Fuse Beads kit, Melty Beads Melting for Kids Crafts | Iron for Kids kit - Fuse pegboards, pearler Hama Compatible - 11000pcs 5mm",69.96,0.00,0.00,0.00,2,0,0,0,0,0.00,-2.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-10.50,0.00,0.00,0.00,0.00,-13.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.19,-16.00,0.00,0.00,0.00,0.00,0.00,27.19,27.19,38.87,4.19,52,3.85,-2.93,0.00,169.94,FBA,0.00
10/02/2026,Amazon.com,B0B8TFW4MN,7V-1G3Q-6PFU,Superhero Sewing Kits for Little Kids 5 Easy Projects for Children Beginners Sewing kit Kid Crafts Make Your Own Felt Pillow Plush Craft Kit My First Sewing Kit Learn to Sew Kit,47.96,0.00,0.00,0.00,2,0,0,0,0,0.00,-0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-7.20,0.00,0.00,0.00,0.00,-8.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.70,-6.40,0.00,0.00,0.00,0.00,0.00,25.30,25.30,52.75,1.38,22,9.09,-0.66,0.00,395.31,FBA,0.00
10/02/2026,Amazon.com,B0F6YTG1CH,75-24RO-YAXR,"CRAFTILOO Cross Stitch Kit for Kids Ages 6-12 – Easy Beginner Embroidery Needlepoint Set for Girls & Boys – Pre-Cut Felt Unicorn Designs with Thread, Needles & Keyrings – 4 Fun Projects",19.98,19.98,19.98,0.00,1,1,1,0,0,0.00,-32.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,-6.00,0.00,0.00,0.00,0.00,-7.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-6.08,-4.00,0.00,0.00,0.00,0.00,0.00,-8.08,-8.08,-20.22,80.43,63,3.17,-32.14,100.00,-202.00,FBA,0.00
10/02/2026,Amazon.com,B08DJYBH4D,6B-PLIR-RTAZ,"5 Stamped Embroidery kit With Embroidery Patterns. Embroidery Kit For Beginners, Needlepoint Kits For Beginners. Best Beginner Embroidery Kit For Kids Embroidery Starter Kit Cross Stitch Kits",39.96,0.00,0.00,0.00,2,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-6.00,0.00,0.00,0.00,0.00,-8.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.70,-9.00,0.00,0.00,0.00,0.00,0.00,16.70,16.70,41.79,0.00,23,8.70,0.00,0.00,185.56,FBA,0.00
10/02/2026,Amazon.ca,B09WQSBZY7,DH-0K32-KCGU,Fairy Sewing Kits for Little Girls 5 Easy Projects for Childrens Kid Crafts Make Your Own Felt Pillow Plush Craft Kit My First Sewing Kit Learn to Sew,26.20,0.00,0.00,0.00,1,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.93,0.00,0.00,0.00,0.00,-7.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.69,-3.00,0.00,0.00,0.00,0.00,0.00,11.69,11.69,44.62,0.00,7,14.29,0.00,0.00,389.67,FBA,0.00
10/02/2026,Amazon.com,B0B18ZHYKR,V5-VHHP-2KSO,Safari Animals Cross Stitch Kits for Beginners. 5 Stamped Cross Stitch Kits for Kids.Needlepoint Kits for Beginners. Embroidery Kit for Kids. Crossstitch Kit for Beginners. Girls Cross Stitch kit,19.98,0.00,0.00,0.00,1,0,0,0,0,0.00,-0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,0.00,0.00,0.00,0.00,-4.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.44,-4.60,0.00,0.00,0.00,0.00,0.00,7.84,7.84,39.24,1.70,31,3.23,-0.34,0.00,170.43,FBA,0.00
10/02/2026,Amazon.com,B0B1935V5N,Y5-L0PV-8AS4,CRAFTILOO Dogs Cross Stitch Kits for Beginners. 5 Stamped Cross Stitch Kits for Kids.Needlepoint Kits for Beginners. Embroidery Kit for Kids. Crossstitch Kit for Beginners. (Dogs),26.98,0.00,0.00,0.00,1,0,0,0,0,0.00,-9.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.05,0.00,0.00,0.00,0.00,-4.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.67,-4.60,0.00,0.00,0.00,0.00,0.00,5.07,5.07,18.79,33.58,51,1.96,-9.06,0.00,110.22,FBA,0.00
10/02/2026,Amazon.com,B0CT962TMN,H5-BY2V-OEVL,CRAFTILOO Embroidery Kits for Adults Hand Embroidery kit for Beginners with Stamped Embroidery Patterns Starter Embroidery Kit. Needlepoint kit Cross Stitch kit for Teens& Adults Butterflies,24.98,0.00,0.00,0.00,1,0,0,0,0,0.00,-0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.75,0.00,0.00,0.00,0.00,-4.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.37,-5.50,0.00,0.00,0.00,0.00,0.00,10.87,10.87,43.51,1.04,26,3.85,-0.26,0.00,197.64,FBA,0.00
10/02/2026,Amazon.ca,B08L8BHD4Z,U9-D41T-LM8J,5 Stamped Superhero Cross Stitch Beginner Projects for Kids Needlepoint Starter kit Sewing Set for Backpack Charms…,26.20,0.00,0.00,0.00,1,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.92,0.00,0.00,0.00,0.00,-7.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.73,-4.00,0.00,0.00,0.00,0.00,0.00,10.73,10.73,40.95,0.00,3,33.33,0.00,0.00,268.25,FBA,0.00
10/02/2026,Amazon.com,B09HVDNFMR,N7-TUSA-2329,Pre Printed Needlepoint Wallet Kit for Kids Embroidery Arts and Crafts Set Cross Stitch Sewing Kit (Cat),17.98,0.00,0.00,0.00,1,0,0,0,0,0.00,-22.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.70,0.00,0.00,0.00,0.00,-3.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-11.40,-3.00,0.00,0.00,0.00,0.00,0.00,-14.40,-14.40,-80.09,127.64,111,0.90,-22.95,0.00,-480.00,FBA,0.00
10/02/2026,Amazon.com,B09HVSLBS6,KM-QL7C-QZMZ,CRAFTILOO Pre Printed Needlepoint Wallet kit for Kids Embroidery Arts and Crafts Sewing Set Cross Stitch (Cat&Dog),17.98,0.00,0.00,0.00,1,0,0,0,0,0.00,-0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.70,0.00,0.00,0.00,0.00,-3.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.52,-3.00,0.00,0.00,0.00,0.00,0.00,7.52,7.52,41.82,4.73,13,7.69,-0.85,0.00,250.67,FBA,0.00
10/02/2026,Amazon.com,B08DDJCQKF,amzn.gr.FH-FMO5-Y9LJ-0gLqY78qeHmP3v_o-LN,Cross Stitch Kits For Beginners. 5 Stamped Cross Stitch Kits for Kids.Needlepoint Kits For Beginners. Embroidery Kit For Kids. Crossstitch Kit For Beginners. Girls cross stitch kit Backpack Charms,15.98,0.00,0.00,0.00,1,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.40,0.00,0.00,0.00,0.00,-4.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.38,0.00,0.00,0.00,0.00,0.00,0.00,9.38,9.38,58.70,0.00,0,0.00,0.00,0.00,0.00,FBA,0.00
10/02/2026,Amazon.com,B08DJYBH4D,FBA18ZPCFQSC.missing2,"5 Stamped Embroidery kit With Embroidery Patterns. Embroidery Kit For Beginners, Needlepoint Kits For Beginners. Best Beginner Embroidery Kit For Kids Embroidery Starter Kit Cross Stitch Kits",19.72,0.00,0.00,0.00,1,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.96,0.00,0.00,0.00,0.00,-4.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.63,0.00,0.00,0.00,0.00,0.00,0.00,12.63,12.63,64.05,0.00,11,9.09,0.00,0.00,0.00,FBA,0.00
10/02/2026,Amazon.com,B0BWSGRTB1,IL-ASZW-OF77,CRAFTILOO Embroidery Kit for Beginners Cross Stitch Kits for Beginners Embroidery Kits for Adults Cross Stitch kit Beginner Embroidery kit for Adults Cat,27.98,0.00,0.00,0.00,1,0,0,0,0,0.00,-5.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.20,0.00,0.00,0.00,0.00,-4.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.08,-4.40,0.00,0.00,0.00,0.00,0.00,9.68,9.68,34.60,18.23,29,3.45,-5.10,0.00,220.00,FBA,0.00
10/02/2026,Amazon.com,B0DC69M3YD,amzn.gr.7B-EONH-U3A3-j5JeoAoYQT6Fu11g-LN,"CRAFTILOO Embroidery Kit for Beginners Adults — 4 Floral Stamped Patterns, Learn 17 Stitches | Complete Needlepoint Kit with Hoop, Needles, Thread & Video Tutorial | Embroidery Kits for Adults Women",19.98,0.00,0.00,0.00,1,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,0.00,0.00,0.00,0.00,-4.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.85,0.00,0.00,0.00,0.00,0.00,0.00,12.85,12.85,64.31,0.00,28,3.57,0.00,0.00,0.00,FBA,0.00
10/02/2026,Amazon.com,B096MYBLS1,amzn.gr.JI-I7Y7-VC9R-RaCpEjBMh0MiW4Rd-VG,12 Pre-Cut Mini Treats Dessert Fun Kids Sewing Kit for Kids Ages 8-12 Children Beginners Sewing kit Kid Crafts Make Your Own Felt Pillow Plush Craft Kit Girls and Boys Art Craft Kits Learn to Sew Kit,13.79,0.00,0.00,0.00,1,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.07,0.00,0.00,0.00,0.00,-5.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.68,0.00,0.00,0.00,0.00,0.00,0.00,6.68,6.68,48.44,0.00,0,0.00,0.00,0.00,0.00,FBA,0.00
10/02/2026,Amazon.com.mx,B0BWSGRTB1,IL-ASZW-OF77,CRAFTILOO Embroidery Kit for Beginners Cross Stitch Kits for Beginners Embroidery Kits for Adults Cross Stitch kit Beginner Embroidery kit for Adults Cat,0.00,0.00,0.00,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,0.00,0.00,FBA,0.00
